time,ee_x,ee_y,ee_z,chassis_x,chassis_y,chassis_yaw
4.850542068481445,0.12276361351824755,0.10914993979109436,1.0899260231618029,0.0,0.0,0.0
4.852588653564453,0.12278868481451945,0.10914570076757023,1.0898824535303697,0.0,0.0,0.0
4.8604347705841064,0.12282657882742723,0.10913942395103411,1.0898282834696644,2.1693868253334826e-08,5.711558156241461e-08,-4.203657386854251e-22
4.867218255996704,0.12286648475688335,0.10913240679061788,1.0897758692205737,4.307101291739371e-08,1.0303770013098646e-07,7.072891702623803e-20
4.876936674118042,0.12290354648943981,0.10912523410349251,1.0897291088824086,6.653315637351777e-08,1.4151131554888254e-07,1.6246098522562007e-19
4.883491039276123,0.12293594303567831,0.10911818309930217,1.0896887714030727,9.119179393639135e-08,1.6861313693605136e-07,1.1309896315260242e-19
4.890380382537842,0.12296335088754637,0.10911137920794768,1.0896545107417865,1.1680508038407753e-07,1.8422547764506152e-07,6.291044083484585e-20
4.897854804992676,0.12298610347036923,0.10910487844963343,1.0896256371913493,1.4313425772454086e-07,1.8824659183052722e-07,1.0615609310932215e-20
4.90439510345459,0.1230049890801343,0.10909864063164275,1.0896013660814652,1.6996119020108517e-07,1.8065577943692352e-07,-3.111566901044679e-20
4.911453723907471,0.12302076690144578,0.1090928256498521,1.0895809539096533,1.9614815188424565e-07,1.5878597391298776e-07,2.0926982320113834e-20
4.918360948562622,0.12303369808129616,0.1090873264978249,1.0895638921528557,2.2128837925426202e-07,1.2139800156419212e-07,3.1045181108876715e-20
4.9387431144714355,0.12304418274994619,0.10908212474133769,1.0895496558934925,2.466422148701203e-07,8.222242319526184e-08,-4.4475498839497785e-20
4.948395252227783,0.123041525137745,0.10907794601184438,1.0895404815988705,2.720439029586986e-07,3.28340849873602e-08,-4.677474326771488e-21
4.950740814208984,0.12300847400152985,0.10907770103872386,1.089539827965546,3.2157088217806317e-07,-4.728157781662904e-08,-7.875002451408633e-20
4.958014488220215,0.12294576775740018,0.10907388959516988,1.0895465480549464,4.679237151734204e-07,4.509471342670651e-07,-9.80861809855759e-20
5.257671356201172,0.12282237810167998,0.10907061080473465,1.089566030801881,6.884027729900804e-07,6.327655984169478e-07,-2.023147267145623e-19
5.26352596282959,0.12271173887109088,0.10905933799919289,1.0895846225084957,1.1233885010481104e-06,1.0278920063146375e-06,-1.6247148011624165e-19
5.313364505767822,0.12261274528827774,0.10904805492636246,1.0896012940758428,1.4969031351797324e-06,8.131546998107547e-07,-1.1394595825032098e-19
5.408158302307129,0.12252223210774832,0.10903792836744582,1.0896167166103154,1.889667185067156e-06,5.618040614596622e-07,-4.1715785293686435e-20
5.413048982620239,0.12243895951394261,0.10902939206876214,1.0896310935531337,2.2989888778431333e-06,2.9111573704953975e-07,-1.3393897682148396e-19
5.445596218109131,0.12237745719150783,0.1090280273500805,1.089641536130467,2.7236374714293798e-06,5.2417875830516185e-09,1.166045166665288e-19
5.44989013671875,0.12232527037639174,0.10902890371871088,1.08965049051474,3.117854859315496e-06,3.0660173730285833e-07,1.5096535793752669e-19
5.464513301849365,0.12226378908642911,0.10902538520398901,1.08966134867209,3.5200464386291704e-06,6.583087310407035e-07,8.263987118894016e-20
5.469947576522827,0.12224095416238763,0.10902414364396655,1.0896653080215872,3.975471673440583e-06,4.294348168153567e-07,3.977017292501802e-20
5.481346130371094,0.12222861221692946,0.10902378551719696,1.0896676719590936,4.2791969509972794e-06,1.2945304147541207e-07,7.87942690191624e-21
5.485804319381714,0.12222144569429878,0.10902364426990829,1.0896691303314818,4.581706968615098e-06,-1.754545506372368e-07,5.776912566800369e-20
5.50037693977356,0.12220125524874781,0.10901794836476363,1.0896733811410717,4.882804081413912e-06,-4.856660842907166e-07,1.3825446936344516e-19
5.504601955413818,0.12219440618114766,0.10901683415468802,1.0896747953953716,5.221793124786406e-06,-1.4375018576323515e-06,1.1294278101631573e-19
5.530372619628906,0.12219129360223897,0.10901633209823744,1.0896754896136343,5.52615977534262e-06,-1.8501238158819518e-06,1.6137957036749645e-19
5.536974668502808,0.12218996401573087,0.10901620172057913,1.0896758158600277,5.829784315101852e-06,-2.263463012529413e-06,9.416058686934178e-20
5.5494396686553955,0.12218951952962477,0.10901618130015144,1.089675944199379,6.1328007899403245e-06,-2.6760642268349794e-06,7.057866143537518e-20
5.554568529129028,0.12218948738568502,0.1090162169173208,1.0896759821074806,6.4356283547303906e-06,-3.085900173642621e-06,-6.026402975916973e-20
5.864123821258545,0.12218967694415277,0.10901630594938631,1.0896759765180648,6.738269038363766e-06,-3.4927566249842964e-06,-1.0766100683007711e-19
5.867033958435059,0.12219001788631387,0.10901643407926682,1.0896759419283768,7.040654297889527e-06,-3.8978039751288675e-06,-6.435780090786057e-20
5.883674383163452,0.12219045093920106,0.10901657891910171,1.0896758862082474,7.3427442951487384e-06,-4.301159789193226e-06,-2.5179276805300045e-19
5.942057847976685,0.12219093511633451,0.10901673370643512,1.0896758160887303,7.644594993464173e-06,-4.702329024298269e-06,-4.345405894011014e-19
5.945075511932373,0.12219143675868763,0.10901689783877981,1.089675738102905,7.946276161638037e-06,-5.101018344845512e-06,-4.258773844814744e-19
5.952831029891968,0.12219192814165702,0.10901707247764189,1.0896756580380464,8.247854313355163e-06,-5.496949949244076e-06,-3.6949017284766424e-19
5.959191560745239,0.1221923875213096,0.10901725905489439,1.0896755805863472,8.549392661736873e-06,-5.889862922196686e-06,-2.529727751593815e-19
5.969822645187378,0.12219279816130461,0.10901745883465251,1.0896755094340986,8.85095150604236e-06,-6.279510139045437e-06,-3.3485856045031206e-19
5.973920822143555,0.1221931465418867,0.1090176728950658,1.0896754476144557,9.15258874945237e-06,-6.665655231237149e-06,-3.754614105685334e-19
5.9803900718688965,0.12219342148288787,0.10901790215270833,1.0896753976768856,9.454360455830682e-06,-7.048069700424548e-06,-1.8785764685018367e-19
5.987198114395142,0.12219361379261373,0.10901814737942872,1.0896753617477082,9.756321271597717e-06,-7.426530572667667e-06,-1.8760040748326605e-19
5.993833065032959,0.12219371535313768,0.10901840928040402,1.0896753417281895,1.0058524801464995e-05,-7.800818343939454e-06,-1.9888286652117529e-19
6.001110076904297,0.12219371938730024,0.10901868848304071,1.0896753392197647,1.0361024041351195e-05,-8.170714898343684e-06,-2.311696099223415e-19
6.117450475692749,0.1221936208100592,0.10901898551982415,1.0896753554321816,1.0663871654968296e-05,-8.536001897913598e-06,-1.8685842486456813e-19
6.122800350189209,0.12219341545304335,0.10901930089310545,1.089675391357972,1.0967120257228148e-05,-8.896459231442545e-06,-2.6657158322017577e-19
6.210946083068848,0.1221930998832786,0.10901963509508777,1.0896754478089072,1.1270822800544153e-05,-9.251863315516507e-06,-2.86893934383622e-19
6.217889785766602,0.12219267111779808,0.1090199886315751,1.0896755254776447,1.1575032857284971e-05,-9.601985663248834e-06,-2.3506883556419636e-19
6.222466945648193,0.12219212635130447,0.10902036204833303,1.08967562499569,1.187980492101479e-05,-9.946591515062222e-06,-3.249588488087838e-19
6.252662420272827,0.1221914629555687,0.10902075593760785,1.0896757469265257,1.218519469742801e-05,-1.0285438527692506e-05,-3.9057033494028674e-19
6.2578558921813965,0.12219067805353971,0.1090211709994973,1.0896758918312117,1.2491259359605098e-05,-1.0618275641858623e-05,-4.508325691683874e-19
6.263340950012207,0.1221897666757781,0.1090216083190655,1.089676059972113,1.2798057813818437e-05,-1.0944843159806508e-05,-4.523605499320141e-19
6.270020484924316,0.12218871956718423,0.10902206850319009,1.0896762528207014,1.3105653857967613e-05,-1.1264905958081862e-05,-5.37147254922073e-19
6.276876926422119,0.12218752858354537,0.10902255125113171,1.0896764722930847,1.3414124195130096e-05,-1.1578264971834379e-05,-4.824165622215694e-19
6.284031867980957,0.12218618659659236,0.10902305645312045,1.0896767201883104,1.3723543717459049e-05,-1.18847636778621e-05,-5.664887685868549e-19
6.290858030319214,0.12218468726347115,0.10902358433309639,1.0896769980709364,1.4033988864860062e-05,-1.2184210067483818e-05,-5.031224232473594e-19
6.2979137897491455,0.12218302487295897,0.10902413545900483,1.089677307266752,1.4345538256707295e-05,-1.2476380614221591e-05,-5.265165648324247e-19
6.563144207000732,0.12221750343915228,0.10901965495297561,1.0896696212523627,1.465827317531778e-05,-1.276102204781522e-05,-4.860859710549079e-19
6.58421516418457,0.12221003696546992,0.10901356144777863,1.0896712289776556,1.4838026462650018e-05,-1.3714797465533744e-05,-4.522616037350587e-19
