time,ee_x,ee_y,ee_z,chassis_x,chassis_y,chassis_yaw
5.614121437072754,0.12276361351824755,0.10914993979109436,1.0899260231618029,0.0,0.0,0.0
5.623711585998535,0.12278868457877767,0.10914570084301109,1.0898824535365401,0.0,0.0,0.0
5.628450870513916,0.12282657855702889,0.10913942404710253,1.0898282834745818,2.1694759574039138e-08,5.7115959146379274e-08,-4.203672317402331e-22
5.6363444328308105,0.12286648450195588,0.10913240689012238,1.0897758692237567,4.307183987981261e-08,1.0303780135667072e-07,-1.2661398378566865e-21
5.643166780471802,0.1229035462676027,0.10912523419958385,1.089729108882898,6.653397424174535e-08,1.4151146439763895e-07,9.149148212339657e-20
5.650481224060059,0.12293594284978518,0.10911818318982425,1.0896887714007217,9.119260479776886e-08,1.6861334600976898e-07,1.665028608472784e-19
5.656672477722168,0.12296335073499302,0.10911137929235591,1.0896545107368767,1.1680588636956421e-07,1.8422575718225022e-07,8.181264201863487e-20
5.6637163162231445,0.12298610334673546,0.10910487852798845,1.0896256371843587,1.4313506074066615e-07,1.8824694913154462e-07,1.676110934164585e-19
5.6707069873809814,0.12300498898128466,0.10909864070421933,1.0896013660727928,1.699619919049984e-07,1.8065621938682602e-07,1.6702130157048628e-19
5.678887844085693,0.12302076682335106,0.10909282571703496,1.089580953899702,1.9614895162478746e-07,1.5878648806495978e-07,1.8349456605697607e-19
5.6854236125946045,0.12303369801964015,0.10908732655995258,1.0895638921421804,2.2128917707003922e-07,1.213985796212218e-07,3.0225535719741296e-19
5.693164110183716,0.12304418270100898,0.10908212479875391,1.0895496558825661,2.46643015058745e-07,8.22230876419297e-08,3.123655892605129e-19
5.699711561203003,0.12304152506645738,0.10907794606691841,1.0895404815952274,2.720447062342214e-07,3.283483435817199e-08,2.269057010659528e-19
5.7060229778289795,0.12300847389096493,0.10907770109528772,1.0895398279724497,3.2157180720271206e-07,-4.728031458008459e-08,2.678677976328868e-19
5.966907501220703,0.12294576760329542,0.10907388965270255,1.0895465480734365,4.6792480618503036e-07,4.509491621689107e-07,3.339710857102773e-19
5.995593547821045,0.12282237792326824,0.10907061086222762,1.0895660308265882,6.884040306617562e-07,6.327682794653696e-07,4.2960389370189655e-19
6.059234142303467,0.12271173868630607,0.10905933805495666,1.089584622535827,1.1233898791001082e-06,1.0278952978257438e-06,4.1104577322785174e-19
6.096534252166748,0.12261274511322343,0.10904805497973408,1.089601294102518,1.4969045958814907e-06,8.131585426258138e-07,3.9058602753495215e-19
6.118865251541138,0.12252223194764836,0.1090379284190721,1.0896167166351425,1.8896686842507533e-06,5.618081970906324e-07,4.745492773012946e-19
6.136512756347656,0.12243895937156438,0.10902939211920655,1.0896310935753863,2.2989904098506377e-06,2.9112017699549186e-07,5.828678979140755e-19
6.140451192855835,0.12237745705170507,0.10902802739378968,1.0896415361516747,2.723639029049258e-06,5.246548372664211e-09,5.808152822922675e-19
6.150274038314819,0.12232527023446702,0.10902890375449638,1.0896504905351023,3.1178564883002405e-06,3.0660593261285547e-07,5.496726186726095e-19
6.157731056213379,0.1222637889627352,0.1090253852389665,1.0896613486892217,3.5200481440030484e-06,6.583121433261065e-07,4.686706420356805e-19
6.1844563484191895,0.1222409539925942,0.10902414367783861,1.0896653080504888,3.9754733850792905e-06,4.2943841910568133e-07,5.857652056738197e-19
6.188458681106567,0.12222861198784148,0.1090237855521442,1.0896676720022171,4.279198894506898e-06,1.2945678714962815e-07,4.685806991330046e-19
6.195307731628418,0.12222144540381023,0.1090236443081367,1.08966913038875,4.581709159393794e-06,-1.7545045473274052e-07,4.625297210339422e-19
6.202112197875977,0.12220125490288739,0.1090179484099644,1.089673381209328,4.8828065364221825e-06,-4.856614490306631e-07,5.045284557212138e-19
6.468873977661133,0.12219440576753134,0.10901683420757115,1.0896747954776946,5.221795866134627e-06,-1.4374957382915513e-06,4.1717372063398767e-19
6.487999200820923,0.12219129311761745,0.1090163321609638,1.0896754897106855,5.526162865744726e-06,-1.8501167073545038e-06,6.530386832362122e-19
6.529372453689575,0.12218996345865943,0.10901620178987181,1.089675815970227,5.829787780007684e-06,-2.2634547468009014e-06,5.746091867286221e-19
6.553693056106567,0.12218951890022535,0.10901618137785461,1.0896759443238075,6.132804695442529e-06,-2.6760543568467103e-06,6.193572723010018e-19
6.557487487792969,0.12218948669168704,0.10901621701087288,1.0896759822465327,6.4356326930603305e-06,-3.0858885779851856e-06,5.676906027430087e-19
6.564078092575073,0.12218967619689781,0.10901630605833378,1.0896759766695825,6.738273787603053e-06,-3.4927436586745756e-06,5.200486755633799e-19
6.595521450042725,0.12219001710461704,0.10901643419991298,1.089675942087725,7.0406594431744114e-06,-3.897789667324643e-06,5.827432347251837e-19
6.599280595779419,0.12219045012589062,0.10901657904668739,1.0896758863738276,7.3427498238140275e-06,-4.30114415898873e-06,6.643496918869523e-19
6.6060240268707275,0.12219093427273162,0.10901673383965402,1.0896758162598998,7.644600917252868e-06,-4.702311944964451e-06,6.459418615630504e-19
6.613137483596802,0.12219143588453248,0.10901689797764622,1.089675738279606,7.946282496836675e-06,-5.100999719403807e-06,5.044924657462822e-19
6.6203858852386475,0.12219192723565024,0.10901707262263477,1.089675658220528,8.247861077756504e-06,-5.496929674184156e-06,6.009620266572047e-19
6.626674652099609,0.12219238658155311,0.10901725920665538,1.0896755807750103,8.549399874590885e-06,-5.889840887298223e-06,5.827888516255482e-19
6.633587837219238,0.12219279718545223,0.10901745899388585,1.0896755096294433,8.850959188061386e-06,-6.2794862271432975e-06,6.07594598325899e-19
6.906315565109253,0.12219314552741332,0.10901767306248995,1.0896754478170123,9.152596922902605e-06,-6.665629317619736e-06,7.193864905906264e-19
6.930504322052002,0.12219342042709677,0.1090179023290512,1.0896753978872111,9.45436914452511e-06,-7.048041652741316e-06,6.649561911116167e-19
6.935182809829712,0.1221936126926678,0.10901814756542665,1.0896753619663802,9.756330500979467e-06,-7.4265002504276456e-06,5.774542606479591e-19
6.9852821826934814,0.1221937142060389,0.10901840947680863,1.089675341955809,1.0058534598636622e-05,-7.800785598311096e-06,6.438329688731211e-19
7.000710725784302,0.1221937181898715,0.10901868869062355,1.089675339456963,1.0361034435218685e-05,-8.170679571374911e-06,7.309057631211484e-19
7.004066467285156,0.12219361955894562,0.10901898573938044,1.0896753556796175,1.0663882676288986e-05,-8.535963822262319e-06,6.805371763314685e-19
7.015045881271362,0.12219341414471172,0.10901930112545909,1.0896753916163353,1.096713193871092e-05,-8.896418229835827e-06,7.198732142330332e-19
7.0226991176605225,0.12219309851402269,0.10901963534109363,1.0896754480789144,1.1270835176941626e-05,-9.251819200252746e-06,7.803491946999248e-19
7.028391361236572,0.12219266968374076,0.10901998889212242,1.0896755257600401,1.1575045965510561e-05,-9.601938235588509e-06,7.948100971469659e-19
7.036443471908569,0.12219212484837343,0.1090203623243518,1.089675625291248,1.1879818800266348e-05,-9.946540564591864e-06,8.050832765459455e-19
7.065930366516113,0.12219146137948164,0.10902075623007289,1.089675747236056,1.2185209389307172e-05,-1.0285383831702298e-05,9.170818807791631e-19
7.072009086608887,0.12219067639981461,0.10902117130943516,1.089675892155551,1.2491274908257702e-05,-1.0618216964637702e-05,8.644398268571151e-19
7.0792341232299805,0.12218976493927279,0.10902160864760765,1.0896760603120692,1.2798074266070988e-05,-1.0944780252156092e-05,7.958840221115686e-19
7.0886619091033936,0.12218871774238109,0.10902206885143521,1.0896762531773205,1.3105671264110536e-05,-1.1264838564578303e-05,7.396533208322933e-19
7.409208297729492,0.12218752666460468,0.10902255162012675,1.0896764726674948,1.3414142609178643e-05,-1.1578192819213726e-05,7.924215985148392e-19
7.414441823959351,0.12218618457748867,0.1090230568439783,1.0896767205816627,1.372356319662329e-05,-1.1884686489207738e-05,7.872701869167762e-19
7.434739589691162,0.12218468513793124,0.1090235847470169,1.089676998484415,1.4034009469731937e-05,-1.2184127548744726e-05,8.42970877514096e-19
7.492898941040039,0.12218302263445945,0.10902413589728281,1.089677307701571,1.4345560051498466e-05,-1.2476292453424839e-05,7.570563531369211e-19
7.541593551635742,0.12221750116105147,0.10901965539819843,1.0896696217005535,1.4658296228085052e-05,-1.2760927914230005e-05,8.319366343340382e-19
7.545180082321167,0.12221003458465957,0.10901356192070374,1.0896712294472182,1.4838050308648756e-05,-1.3714699722963715e-05,9.04396799783513e-19
7.551609754562378,0.12220741459085045,0.10901230853468079,1.0896717949860586,1.5174691500792227e-05,-1.4718310407623801e-05,8.595129486660506e-19
7.558807849884033,0.12220442222767332,0.10901207726041431,1.0896725162553809,1.54785955625123e-05,-1.5170801386104829e-05,7.53864229504746e-19
7.565886974334717,0.12220114154821547,0.10901244812052877,1.0896733067825761,1.5784279768555483e-05,-1.561118382835399e-05,6.270198426758068e-19
7.572983980178833,0.12219770146751317,0.1090130689841455,1.0896741184873597,1.609153358499551e-05,-1.603969526254702e-05,6.501140302096384e-19
7.579432010650635,0.12219418592984192,0.10901380778733391,1.0896749275950313,1.640032399065299e-05,-1.6456365004436455e-05,7.32877396676375e-19
7.586332321166992,0.12219064168555502,0.10901461304362375,1.0896757235199468,1.6710637784621198e-05,-1.68611832648999e-05,6.3653905472267e-19
7.595904111862183,0.12223273158772185,0.10900884582325267,1.0896661393905482,1.7022477455189264e-05,-1.725410522920449e-05,6.200043324856423e-19
7.599773406982422,0.1222434140254189,0.1090079529517817,1.0896636986031245,1.7172302625541137e-05,-1.8447694172606348e-05,6.879440679261951e-19
7.913686275482178,0.12224563763355893,0.10900739581506864,1.0896631008231525,1.7468763750047614e-05,-1.891653277817872e-05,7.141197038408734e-19
7.919198274612427,0.1222439316588135,0.10900741293334779,1.0896633734169772,1.7767678500484917e-05,-1.9366953209985892e-05,7.68120228066229e-19
7.957292079925537,0.12224028832529345,0.10900778889318773,1.0896640702343194,1.806937928773649e-05,-1.9798506198739296e-05,8.872517844045473e-19
7.960943698883057,0.1222356358339942,0.1090084160393359,1.0896649826395066,1.8373856589361882e-05,-2.0211352105737684e-05,8.342712897612339e-19
7.9680702686309814,0.12223040886911345,0.10900923518269444,1.0896660132642004,1.8681129885082005e-05,-2.060554051274574e-05,8.667684194215992e-19
7.9760520458221436,0.12222481145476008,0.10901021052464474,1.0896671169601844,1.899124082569541e-05,-2.0981024118271387e-05,9.125065596422904e-19
7.98250412940979,0.12222058818674617,0.10901107591152735,1.0896680305075217,1.9304247463202264e-05,-2.1337673310985186e-05,8.956034385187467e-19
7.99085545539856,0.12221661841312999,0.10901196594691732,1.08966891218137,1.9610816692764848e-05,-2.1716036895098837e-05,9.59593210619675e-19
7.997164726257324,0.12221299063336376,0.109012837328554,1.0896697215903166,1.9918922752660592e-05,-2.208318381129553e-05,9.76387002204519e-19
8.00939154624939,0.1222100237088843,0.10901359843646251,1.0896703774849912,2.0227452194425064e-05,-2.2444366908095727e-05,1.0249324881797546e-18
8.01317286491394,0.12220775298277274,0.10901420504178498,1.0896708615989523,2.0535190714552575e-05,-2.2804773988925957e-05,1.0498106381061124e-18
8.051201105117798,0.12220612410556785,0.10901467112629012,1.0896711878297956,2.0842269432741957e-05,-2.3163215921916518e-05,1.0943499636535457e-18
8.366564989089966,0.12220502997978126,0.10901502784898887,1.089671385085275,2.114880246151788e-05,-2.351963053982315e-05,1.1127053586221536e-18
8.388263940811157,0.1222043688498108,0.10901530428310165,1.0896714807517685,2.1454881793923234e-05,-2.387396651498395e-05,1.1556986814959245e-18
8.43621277809143,0.12220404829488164,0.10901552390710034,1.089671499080151,2.1760577981628146e-05,-2.422618991919218e-05,1.1662058011532406e-18
8.442902326583862,0.12220399049382108,0.10901570435630492,1.0896714599495652,2.2065945921438335e-05,-2.4576281245843027e-05,1.1306604240432912e-18
8.44758129119873,0.12220412577079019,0.10901585893170374,1.0896713805092986,2.237102804165654e-05,-2.4924234906936937e-05,1.0752403826885473e-18
8.457308053970337,0.12220439372134984,0.10901599635196808,1.089671275010328,2.2675857892286048e-05,-2.527005727160122e-05,1.1013946907872941e-18
8.46247148513794,0.12220473842744722,0.10901612281374767,1.0896711555264311,2.2980462527250536e-05,-2.561371811083753e-05,1.0395344430531241e-18
8.474942445755005,0.12220511743459245,0.10901624603357785,1.0896710317754974,2.328487459305626e-05,-2.595522741935422e-05,1.0629362581997519e-18
8.482892036437988,0.12220551630870592,0.10901636999472565,1.0896709080415943,2.3589134415134948e-05,-2.6294705458600976e-05,1.0978977207954276e-18
8.488410711288452,0.12220592709100417,0.10901649413271376,1.0896707864116777,2.389324349761403e-05,-2.6632434651564247e-05,1.0411378294032948e-18
